DEPT,BS,CALI,GR,SP,RESS,RESM,RESD,DENS,NEUT,PEF,DRHO,DTC
2107.0,8.5,8.662,127.128,90.037,3.738,3.697,3.679,2.368,0.36,3.214,0.146,98.754
2107.1,8.5,8.627,123.212,90.183,4.267,4.238,4.225,2.377,0.347,3.252,0.125,98.518
2107.2,8.5,8.693,121.768,90.341,4.443,4.427,4.42,2.387,0.334,3.314,0.092,97.955
2107.3,8.5,8.955,121.801,90.323,4.468,4.467,4.467,2.403,0.324,3.346,0.064,97.317
2107.4,8.5,9.261,121.676,90.262,4.214,4.215,4.216,2.414,0.319,3.339,0.046,96.794
2107.5,8.5,9.523,121.069,90.228,4.089,4.086,4.084,2.427,0.321,3.316,0.04,96.461
2107.6,8.5,9.469,121.24,90.052,4.021,4.014,4.011,2.436,0.326,3.301,0.038,96.254
2107.7,8.5,9.235,120.71,89.915,4.045,4.04,4.038,2.442,0.333,3.305,0.038,96.087
2107.8,8.5,8.932,119.809,89.791,4.255,4.262,4.265,2.441,0.341,3.321,0.038,95.952
2107.9,8.5,8.729,118.712,89.766,4.135,4.164,4.176,2.441,0.35,3.353,0.039,95.743
2108.0,8.5,8.676,119.568,89.827,3.984,4.016,4.03,2.439,0.359,3.396,0.039,95.338
2108.1,8.5,8.731,119.357,89.809,3.802,3.811,3.815,2.438,0.366,3.451,0.038,94.437
2108.2,8.5,8.827,117.067,89.779,3.651,3.615,3.6,2.435,0.371,3.543,0.036,93.105
2108.3,8.5,8.825,113.398,89.803,4.364,4.269,4.23,2.428,0.369,3.617,0.036,91.567
2108.4,8.5,8.717,109.423,89.827,6.599,6.395,6.309,2.419,0.359,3.656,0.049,90.541
2108.5,8.5,8.623,107.001,89.687,7.638,7.386,7.281,2.397,0.343,3.614,0.077,90.413
2108.6,8.5,8.858,105.856,89.779,3.379,3.281,3.24,2.371,0.331,3.512,0.116,91.597
2108.7,8.5,9.247,108.848,89.937,3.011,2.949,2.923,2.34,0.324,3.349,0.152,93.664
2108.8,8.5,9.447,112.846,90.076,3.325,3.275,3.254,2.325,0.328,3.217,0.176,96.032
2108.9,8.5,9.24,117.39,90.204,3.321,3.278,3.26,2.323,0.336,3.164,0.179,97.66
2109.0,8.5,8.842,119.34,90.344,4.355,4.298,4.274,2.338,0.346,3.196,0.162,98.291
2109.1,8.5,8.623,121.048,90.423,4.804,4.737,4.708,2.359,0.353,3.263,0.133,97.899
2109.2,8.5,8.598,121.126,90.383,4.53,4.467,4.441,2.39,0.359,3.329,0.111,97.053
2109.3,8.5,8.612,120.268,90.444,4.226,4.168,4.144,2.417,0.365,3.391,0.102,96.153
2109.4,8.5,8.606,120.308,90.596,3.928,3.877,3.855,2.431,0.373,3.398,0.101,95.566
2109.5,8.5,8.573,121.751,90.654,3.622,3.575,3.555,2.438,0.381,3.358,0.105,95.393
2109.6,8.5,8.579,124.784,90.699,3.944,3.902,3.884,2.436,0.388,3.301,0.107,95.549
2109.7,8.5,8.625,125.425,90.821,3.768,3.729,3.712,2.431,0.394,3.261,0.105,95.809
2109.8,8.5,8.634,126.773,90.842,3.797,3.757,3.74,2.419,0.397,3.225,0.099,96.136
2109.9,8.5,8.563,126.518,90.851,3.946,3.889,3.865,2.409,0.398,3.199,0.094,96.42
2110.0,8.5,8.503,126.039,90.964,4.149,4.081,4.053,2.398,0.397,3.215,0.091,96.872
2110.1,8.5,8.753,122.149,91.046,4.284,4.197,4.16,2.389,0.399,3.242,0.092,97.273
2110.2,8.5,9.113,120.408,91.173,4.033,3.948,3.912,2.378,0.399,3.249,0.094,97.673
2110.3,8.5,9.238,117.498,91.298,3.481,3.411,3.382,2.369,0.399,3.242,0.095,97.845
2110.4,8.5,8.949,116.118,91.295,3.83,3.774,3.751,2.363,0.394,3.256,0.096,97.93
2110.5,8.5,8.61,114.097,91.328,4.088,4.044,4.025,2.355,0.39,3.278,0.102,97.874
2110.6,8.5,8.702,114.482,91.344,4.613,4.579,4.564,2.348,0.383,3.276,0.112,97.887
2110.7,8.5,9.085,114.611,91.268,4.301,4.275,4.264,2.341,0.373,3.243,0.128,98.173
2110.8,8.5,9.306,115.745,91.186,3.727,3.704,3.694,2.34,0.36,3.187,0.147,98.896
2110.9,8.5,9.13,117.389,91.119,3.543,3.51,3.496,2.342,0.352,3.12,0.159,99.867
2111.0,8.5,8.914,120.275,91.031,3.747,3.705,3.687,2.346,0.35,3.085,0.157,100.68
2111.1,8.5,9.125,121.53,90.933,3.906,3.861,3.842,2.356,0.354,3.111,0.142,101.039
2111.2,8.5,9.634,121.348,90.854,3.813,3.775,3.759,2.37,0.357,3.187,0.118,100.879
2111.3,8.5,9.915,121.069,90.775,3.972,3.936,3.92,2.382,0.358,3.272,0.092,100.165
2111.4,8.5,9.682,121.197,90.629,4.411,4.38,4.367,2.395,0.354,3.344,0.071,99.145
2111.5,8.5,9.192,121.925,90.49,4.396,4.363,4.349,2.407,0.346,3.361,0.056,98.229
2111.6,8.5,8.839,122.297,90.371,4.436,4.397,4.38,2.414,0.336,3.353,0.048,97.825
2111.7,8.5,8.721,123.108,90.359,4.44,4.384,4.361,2.415,0.329,3.326,0.045,97.871
2111.8,8.5,8.722,123.106,90.207,4.407,4.344,4.318,2.418,0.326,3.313,0.048,98.051
2111.9,8.5,8.719,123.798,90.234,4.096,4.03,4.002,2.418,0.328,3.3,0.053,98.254
2112.0,8.5,8.714,123.475,90.113,3.652,3.593,3.568,2.416,0.335,3.334,0.058,98.297
2112.1,8.5,8.709,125.645,90.01,4.233,4.162,4.131,2.414,0.346,3.358,0.065,98.117
2112.2,8.5,8.709,127.126,89.867,4.514,4.442,4.412,2.417,0.357,3.4,0.073,97.634
2112.3,8.5,8.713,130.582,89.864,4.054,3.996,3.972,2.415,0.365,3.383,0.077,97.175
2112.4,8.5,8.717,132.823,89.706,3.781,3.735,3.716,2.412,0.365,3.378,0.074,96.944
2112.5,8.5,8.72,134.395,89.672,4.392,4.346,4.327,2.412,0.359,3.337,0.069,96.88
2112.6,8.5,8.723,133.434,89.669,4.518,4.477,4.46,2.419,0.349,3.337,0.064,96.909
2112.7,8.5,8.73,132.444,89.587,4.464,4.434,4.421,2.425,0.34,3.328,0.055,97.028
2112.8,8.5,8.745,131.045,89.578,4.34,4.318,4.309,2.433,0.336,3.351,0.046,97.249
2112.9,8.5,8.764,128.254,89.563,4.275,4.262,4.257,2.442,0.339,3.355,0.042,97.394
2113.0,8.5,8.788,126.315,89.539,4.274,4.267,4.264,2.457,0.345,3.35,0.045,97.362
2113.1,8.5,8.811,123.883,89.554,4.322,4.319,4.318,2.461,0.351,3.325,0.045,97.195
2113.2,8.5,8.829,124.143,89.596,4.43,4.425,4.422,2.463,0.356,3.288,0.044,96.882
2113.3,8.5,8.838,123.196,89.581,4.513,4.501,4.496,2.455,0.357,3.249,0.04,96.478
2113.4,8.5,8.842,123.528,89.578,4.38,4.361,4.353,2.452,0.356,3.24,0.041,95.953
2113.5,8.5,8.846,123.964,89.697,4.305,4.29,4.283,2.443,0.355,3.243,0.041,95.542
2113.6,8.5,8.849,124.799,89.724,4.131,4.13,4.13,2.441,0.358,3.27,0.045,95.265
2113.7,8.5,8.851,125.234,89.77,4.344,4.362,4.37,2.429,0.358,3.301,0.049,95.215
2113.8,8.5,8.855,125.039,89.773,4.391,4.433,4.451,2.429,0.357,3.336,0.062,95.307
2113.9,8.5,8.863,125.91,89.818,4.407,4.473,4.501,2.427,0.355,3.347,0.077,95.507
2114.0,8.5,8.872,124.159,89.827,3.871,3.943,3.974,2.43,0.353,3.323,0.089,95.655
2114.1,8.5,8.88,122.999,89.83,3.861,3.931,3.962,2.424,0.353,3.282,0.091,95.577
2114.2,8.5,8.884,118.623,89.803,4.691,4.763,4.794,2.424,0.356,3.274,0.087,95.214
2114.3,8.5,8.885,116.744,89.858,4.762,4.818,4.842,2.423,0.362,3.311,0.08,94.757
2114.4,8.5,8.877,113.004,89.961,4.838,4.89,4.913,2.418,0.362,3.357,0.078,94.54
2114.5,8.5,8.859,112.491,89.903,4.854,4.917,4.945,2.407,0.354,3.372,0.09,94.594
2114.6,8.5,8.837,112.918,89.882,4.37,4.446,4.479,2.4,0.34,3.329,0.12,94.899
2114.7,8.5,8.956,115.692,89.785,3.401,3.483,3.518,2.391,0.328,3.249,0.15,95.275
2114.8,8.5,9.265,118.494,89.681,3.082,3.176,3.217,2.382,0.323,3.167,0.163,95.407
2114.9,8.5,9.645,120.298,89.542,4.274,4.408,4.467,2.377,0.328,3.11,0.153,95.3
2115.0,8.5,9.858,121.251,89.484,4.747,4.858,4.906,2.382,0.338,3.136,0.125,95.02
2115.1,8.5,9.763,122.448,89.435,4.853,4.91,4.935,2.392,0.346,3.195,0.091,95.132
2115.2,8.5,9.449,123.945,89.466,4.477,4.477,4.478,2.411,0.351,3.249,0.067,95.526
2115.3,8.5,9.091,124.798,89.444,3.864,3.827,3.811,2.426,0.357,3.254,0.057,96.259
2115.4,8.5,8.868,125.006,89.447,3.282,3.23,3.209,2.433,0.369,3.251,0.058,96.818
2115.5,8.5,8.802,124.729,89.514,3.757,3.704,3.681,2.431,0.39,3.258,0.058,97.057
2115.6,8.5,8.808,122.487,89.542,4.409,4.375,4.361,2.426,0.414,3.308,0.056,96.639
2115.7,8.5,8.809,119.302,89.56,4.441,4.428,4.423,2.416,0.434,3.385,0.054,96.036
2115.8,8.5,8.812,117.481,89.602,4.45,4.444,4.442,2.407,0.44,3.468,0.064,95.549
2115.9,8.5,8.827,119.136,89.587,4.395,4.392,4.39,2.401,0.433,3.493,0.094,95.524
2116.0,8.5,8.835,121.404,89.709,3.853,3.845,3.842,2.397,0.415,3.459,0.143,95.707
2116.1,8.5,8.93,124.579,89.706,3.481,3.463,3.455,2.376,0.396,3.392,0.19,96.092
2116.2,8.5,9.032,129.145,89.852,3.423,3.389,3.374,2.349,0.384,3.325,0.232,96.228
2116.3,8.5,9.059,131.659,89.836,3.983,3.939,3.921,2.311,0.384,3.275,0.261,96.296
2116.4,8.5,9.001,131.855,89.906,4.107,4.055,4.033,2.27,0.393,3.241,0.281,95.94
2116.5,8.5,8.945,129.432,89.806,4.228,4.175,4.152,2.223,0.405,3.213,0.29,95.782
2116.6,8.5,8.997,127.051,89.897,3.895,3.843,3.821,2.189,0.41,3.175,0.295,95.524
2116.7,8.5,9.058,121.579,89.946,3.691,3.656,3.641,2.168,0.409,3.149,0.292,95.587
2116.8,8.5,9.059,116.367,90.04,3.605,3.579,3.569,2.167,0.398,3.138,0.279,95.506
2116.9,8.5,8.974,113.079,90.228,4.032,4.02,4.015,2.181,0.385,3.175,0.257,95.606
2117.0,8.5,8.863,114.272,90.222,4.364,4.382,4.389,2.21,0.371,3.198,0.237,95.645
2117.1,8.5,8.789,114.05,90.216,4.435,4.508,4.539,2.239,0.363,3.214,0.228,95.871
2117.2,8.5,8.759,116.45,90.137,4.268,4.391,4.444,2.262,0.357,3.19,0.232,96.111
2117.3,8.5,8.737,118.682,90.21,3.703,3.846,3.909,2.276,0.355,3.162,0.245,96.423
2117.4,8.5,8.717,121.85,90.149,3.717,3.877,3.948,2.288,0.354,3.107,0.256,96.55
2117.5,8.5,8.693,121.394,90.216,3.826,3.982,4.05,2.3,0.357,3.078,0.254,96.431
2117.6,8.5,8.734,123.493,90.362,3.573,3.672,3.716,2.319,0.362,3.076,0.233,96.082
2117.7,8.5,8.982,124.815,90.344,3.66,3.69,3.703,2.337,0.368,3.119,0.197,95.709
2117.8,8.5,9.265,126.915,90.286,4.492,4.433,4.408,2.358,0.373,3.154,0.162,95.384
2117.9,8.5,9.326,126.35,90.177,4.744,4.601,4.54,2.377,0.373,3.169,0.138,95.323
2118.0,8.5,9.083,127.062,90.168,4.166,3.989,3.916,2.391,0.365,3.164,0.127,95.505
2118.1,8.5,8.818,126.987,90.019,3.36,3.212,3.151,2.395,0.356,3.158,0.123,95.918
2118.2,8.5,8.714,128.044,90.013,3.544,3.419,3.367,2.389,0.348,3.168,0.121,96.328
2118.3,8.5,8.709,128.637,90.052,4.354,4.261,4.222,2.377,0.345,3.181,0.122,96.557
2118.4,8.5,8.757,128.638,90.067,5.203,5.157,5.137,2.357,0.343,3.219,0.128,96.718
2118.5,8.5,9.043,128.212,90.122,3.966,3.953,3.947,2.329,0.345,3.254,0.141,96.85
2118.6,8.5,9.487,127.748,90.149,3.291,3.277,3.271,2.303,0.349,3.245,0.168,97.109
2118.7,8.5,9.744,126.677,90.183,3.285,3.244,3.227,2.291,0.351,3.15,0.204,97.245
2118.8,8.5,9.559,125.215,90.183,3.505,3.443,3.417,2.287,0.351,3.044,0.227,97.366
2118.9,8.5,9.12,125.611,90.222,3.097,3.037,3.011,2.286,0.35,2.969,0.22,97.14
2119.0,8.5,8.814,127.998,90.216,3.6,3.543,3.519,2.295,0.354,2.96,0.185,96.719
2119.1,8.5,8.71,129.594,90.134,4.732,4.668,4.641,2.317,0.36,2.988,0.137,95.908
2119.2,8.5,8.707,129.084,90.113,4.446,4.401,4.382,2.344,0.366,3.086,0.092,95.292
2119.3,8.5,8.707,127.651,90.025,4.068,4.027,4.01,2.364,0.373,3.196,0.059,95.05
2119.4,8.5,8.708,124.697,89.991,4.181,4.13,4.108,2.377,0.38,3.3,0.052,95.518
2119.5,8.5,8.712,120.455,89.94,4.307,4.251,4.227,2.377,0.383,3.331,0.072,96.585
2119.6,8.5,8.706,117.492,90.049,3.812,3.767,3.748,2.359,0.383,3.35,0.109,97.989
2119.7,8.5,8.692,118.608,90.14,3.556,3.529,3.518,2.328,0.38,3.325,0.146,99.333
2119.8,8.5,8.809,121.976,90.295,3.288,3.275,3.27,2.297,0.375,3.308,0.179,100.099
2119.9,8.5,9.149,125.937,90.49,4.179,4.188,4.192,2.273,0.368,3.263,0.208,100.275
2120.0,8.5,9.467,126.934,90.757,3.922,3.932,3.936,2.255,0.361,3.244,0.229,99.71
2120.1,8.5,9.473,127.635,90.955,3.826,3.833,3.836,2.246,0.358,3.217,0.242,98.871
2120.2,8.5,9.155,126.021,91.113,3.488,3.476,3.47,2.243,0.359,3.197,0.247,98.17
2120.3,8.5,8.834,125.569,91.344,3.922,3.886,3.871,2.247,0.362,3.146,0.248,98.086
2120.4,8.5,8.682,125.274,91.492,3.982,3.913,3.883,2.256,0.366,3.103,0.238,98.46
2120.5,8.5,8.73,127.907,91.62,3.883,3.794,3.756,2.271,0.369,3.095,0.214,99.324
2120.6,8.5,8.785,127.012,91.745,4.039,3.929,3.883,2.281,0.366,3.136,0.179,100.418
2120.7,8.5,8.749,125.537,91.9,4.438,4.301,4.244,2.294,0.36,3.178,0.153,101.822
2120.8,8.5,8.618,122.57,91.976,4.861,4.693,4.623,2.308,0.352,3.185,0.143,102.814
2120.9,8.5,8.511,122.735,91.967,4.55,4.378,4.306,2.312,0.351,3.187,0.145,103.614
2121.0,8.5,8.502,123.042,91.97,3.545,3.403,3.344,2.3,0.351,3.187,0.151,104.009
2121.1,8.5,8.581,125.339,92.061,4.117,3.953,3.885,2.278,0.351,3.176,0.165,104.447
2121.2,8.5,8.999,127.685,92.073,4.873,4.701,4.63,2.244,0.347,3.125,0.186,104.422
2121.3,8.5,9.461,128.525,92.152,3.974,3.861,3.814,2.196,0.344,3.085,0.207,104.405
2121.4,8.5,9.591,126.111,92.276,3.602,3.528,3.496,2.143,0.341,3.046,0.223,104.405
2121.5,8.5,9.317,122.88,92.292,3.444,3.39,3.368,2.11,0.338,2.991,0.238,104.72
2121.6,8.5,9.169,121.287,92.325,3.613,3.562,3.541,2.098,0.334,2.942,0.246,105.144
2121.7,8.5,9.175,120.602,92.392,3.921,3.879,3.862,2.102,0.333,2.945,0.238,105.589
2121.8,8.5,9.085,122.736,92.501,3.857,3.847,3.842,2.12,0.332,3.014,0.218,106.289
2121.9,8.5,9.067,124.995,92.52,4.031,4.052,4.061,2.155,0.334,3.064,0.201,106.911
2122.0,8.5,9.344,127.533,92.653,3.662,3.707,3.727,2.196,0.339,3.114,0.188,107.404
2122.1,8.5,9.559,127.133,92.556,3.495,3.559,3.586,2.233,0.347,3.13,0.174,107.265
2122.2,8.5,9.329,125.73,92.456,3.303,3.366,3.393,2.269,0.357,3.18,0.155,106.709
2122.3,8.5,8.874,123.313,92.179,4.302,4.356,4.38,2.307,0.363,3.195,0.132,105.599
2122.4,8.5,8.644,120.065,92.006,4.913,4.943,4.956,2.346,0.363,3.233,0.107,104.26
2122.5,8.5,8.612,116.709,91.66,4.844,4.866,4.876,2.378,0.358,3.26,0.082,102.841
2122.6,8.5,8.713,114.452,91.392,4.499,4.518,4.526,2.401,0.35,3.284,0.062,101.77
2122.7,8.5,8.849,112.967,91.176,4.39,4.394,4.396,2.416,0.344,3.274,0.05,101.048
2122.8,8.5,8.878,112.122,91.043,4.501,4.489,4.483,2.422,0.339,3.262,0.041,100.591
2122.9,8.5,8.766,113.333,90.955,4.771,4.748,4.738,2.419,0.335,3.263,0.033,100.09
2123.0,8.5,8.605,113.881,91.006,4.793,4.76,4.746,2.411,0.332,3.259,0.026,99.415
2123.1,8.5,8.555,115.785,91.225,4.806,4.775,4.761,2.403,0.328,3.262,0.025,98.511
2123.2,8.5,8.537,116.289,91.404,4.687,4.672,4.666,2.399,0.324,3.246,0.029,97.512
2123.3,8.5,8.53,117.689,91.623,4.799,4.812,4.818,2.394,0.316,3.241,0.036,96.627
2123.4,8.5,8.515,120.62,91.757,4.337,4.369,4.383,2.392,0.309,3.203,0.046,96.072
2123.5,8.5,8.498,124.908,91.912,4.385,4.429,4.448,2.387,0.304,3.195,0.054,96.004
2123.6,8.5,8.512,128.456,91.921,4.934,4.99,5.014,2.395,0.304,3.18,0.067,96.315
2123.7,8.5,8.562,129.838,91.833,5.092,5.143,5.165,2.402,0.309,3.204,0.082,96.934
2123.8,8.5,8.623,129.56,91.821,4.907,4.927,4.936,2.406,0.32,3.203,0.101,97.691
2123.9,8.5,8.656,126.639,91.866,4.448,4.443,4.441,2.399,0.336,3.206,0.125,98.613
2124.0,8.5,8.652,121.972,91.903,4.463,4.447,4.44,2.383,0.354,3.183,0.154,99.347
2124.1,8.5,8.679,117.344,91.921,3.795,3.791,3.789,2.36,0.363,3.18,0.184,99.808
2124.2,8.5,8.937,116.25,92.085,4.204,4.228,4.238,2.331,0.366,3.167,0.21,99.782
2124.3,8.5,9.238,116.656,92.052,4.343,4.418,4.45,2.312,0.361,3.148,0.233,99.263
2124.4,8.5,9.346,117.707,92.036,4.465,4.572,4.618,2.296,0.357,3.144,0.245,98.307
2124.5,8.5,9.359,121.618,91.96,4.407,4.508,4.552,2.293,0.351,3.14,0.25,97.443
2124.6,8.5,9.693,125.231,91.96,4.5,4.558,4.584,2.29,0.353,3.142,0.245,97.176
2124.7,8.5,10.343,128.583,92.021,4.55,4.559,4.563,2.291,0.355,3.111,0.237,97.532
2124.8,8.5,10.797,129.973,92.009,4.167,4.125,4.107,2.283,0.361,3.125,0.222,98.288
2124.9,8.5,10.932,131.748,92.103,4.243,4.155,4.118,2.28,0.363,3.113,0.209,99.139
2125.0,8.5,10.996,131.662,92.14,4.134,4.009,3.957,2.278,0.363,3.137,0.199,99.998
2125.1,8.5,11.071,130.143,92.173,4.076,3.946,3.891,2.274,0.362,3.142,0.189,100.489
2125.2,8.5,10.982,127.998,92.152,4.38,4.246,4.19,2.266,0.358,3.161,0.183,100.825
2125.3,8.5,10.748,125.888,92.258,4.641,4.525,4.476,2.262,0.354,3.134,0.185,101.108
2125.4,8.5,10.546,123.793,92.279,3.817,3.747,3.717,2.253,0.347,3.149,0.19,101.612
2125.5,8.5,10.463,122.153,92.358,4.041,4.007,3.993,2.236,0.343,3.144,0.195,101.856
2125.6,8.5,10.293,121.661,92.365,4.337,4.327,4.323,2.229,0.344,3.134,0.203,101.829
2125.7,8.5,9.871,122.008,92.462,3.92,3.912,3.909,2.228,0.348,3.129,0.209,101.406
2125.8,8.5,9.255,120.272,92.586,4.158,4.133,4.123,2.233,0.351,3.167,0.209,100.83
2125.9,8.5,8.848,117.434,92.754,4.873,4.834,4.817,2.241,0.351,3.17,0.207,99.933
2126.0,8.5,8.876,114.64,92.884,3.914,3.867,3.848,2.262,0.347,3.136,0.208,99.293
2126.1,8.5,9.212,113.584,93.097,3.579,3.512,3.483,2.275,0.34,3.137,0.203,99.09
2126.2,8.5,9.657,115.802,93.136,4.341,4.25,4.212,2.286,0.333,3.16,0.195,99.634
2126.3,8.5,10.092,119.293,93.136,4.844,4.742,4.699,2.297,0.326,3.161,0.193,100.614
2126.4,8.5,10.523,123.332,93.085,4.934,4.851,4.816,2.308,0.327,3.147,0.198,101.929
2126.5,8.5,10.759,125.051,93.088,3.803,3.751,3.729,2.31,0.328,3.185,0.2,103.168
2126.6,8.5,10.771,125.772,93.009,4.038,4.013,4.003,2.305,0.33,3.212,0.197,104.009
2126.7,8.5,10.537,123.485,93.063,4.053,4.04,4.035,2.308,0.327,3.23,0.198,104.353
2126.8,8.5,10.305,121.439,93.06,4.689,4.673,4.666,2.302,0.326,3.246,0.195,104.518
2126.9,8.5,10.216,120.325,93.139,4.221,4.193,4.181,2.298,0.321,3.262,0.194,104.827
2127.0,8.5,10.493,121.419,93.167,4.343,4.311,4.297,2.284,0.318,3.25,0.192,105.568
2127.1,8.5,10.551,123.467,93.297,4.037,4.01,3.998,2.275,0.318,3.206,0.197,106.581
2127.2,8.5,10.156,125.403,93.37,4.601,4.57,4.556,2.252,0.327,3.174,0.2,108.046
2127.3,8.5,9.398,128.725,93.525,4.213,4.191,4.181,2.233,0.337,3.136,0.206,109.453
2127.4,8.5,9.221,129.802,93.677,4.325,4.3,4.289,2.213,0.347,3.134,0.21,110.821
2127.5,8.5,9.731,129.882,93.708,3.96,3.932,3.92,2.203,0.357,3.145,0.215,111.93
2127.6,8.5,10.44,128.063,93.805,3.922,3.885,3.869,2.197,0.365,3.175,0.219,113.152
2127.7,8.5,10.789,125.417,93.82,4.262,4.219,4.2,2.195,0.371,3.172,0.224,114.194
2127.8,8.5,10.89,121.949,93.893,4.384,4.341,4.322,2.196,0.371,3.149,0.229,114.756
2127.9,8.5,10.96,120.384,93.875,4.164,4.112,4.09,2.191,0.375,3.121,0.226,114.931
2128.0,8.5,11.125,121.449,94.002,4.11,4.05,4.024,2.185,0.378,3.104,0.216,114.242
2128.1,8.5,11.4,123.912,93.972,4.323,4.246,4.214,2.181,0.382,3.093,0.207,113.362
2128.2,8.5,11.539,125.84,94.066,4.95,4.862,4.824,2.187,0.378,3.09,0.201,112.214
2128.3,8.5,11.527,126.599,94.051,4.05,3.977,3.945,2.201,0.371,3.109,0.197,112.36
2128.4,8.5,11.316,125.819,93.984,4.085,4.021,3.994,2.214,0.36,3.146,0.191,113.444
2128.5,8.5,11.188,124.826,93.954,4.174,4.122,4.099,2.234,0.345,3.185,0.189,115.841
2128.6,8.5,11.276,124.33,93.945,4.491,4.447,4.428,2.25,0.329,3.206,0.188,117.981
2128.7,8.5,11.448,124.481,93.832,4.294,4.254,4.238,2.26,0.319,3.223,0.184,119.431
2128.8,8.5,11.648,124.277,93.799,4.506,4.459,4.438,2.263,0.318,3.213,0.176,119.355
2128.9,8.5,11.529,124.973,93.817,4.402,4.338,4.312,2.274,0.325,3.204,0.174,118.195
2129.0,8.5,11.376,124.348,93.857,4.227,4.133,4.094,2.284,0.337,3.176,0.171,116.311
2129.1,8.5,11.306,123.685,93.86,3.881,3.754,3.701,2.29,0.355,3.171,0.165,114.186
2129.2,8.5,11.386,123.319,93.966,4.621,4.414,4.329,2.291,0.374,3.181,0.158,112.391
2129.3,8.5,11.287,124.447,93.993,4.627,4.376,4.272,2.284,0.386,3.212,0.158,110.557
2129.4,8.5,10.944,124.403,93.96,4.198,3.951,3.85,2.263,0.388,3.211,0.166,109.203
2129.5,8.5,10.718,123.268,93.905,4.341,4.088,3.985,2.232,0.379,3.188,0.181,107.847
2129.6,8.5,10.665,120.734,93.847,3.533,3.34,3.261,2.201,0.366,3.185,0.199,107.3
2129.7,8.5,10.804,118.343,93.787,3.878,3.718,3.652,2.181,0.354,3.174,0.216,106.96
2129.8,8.5,10.911,115.52,93.717,4.302,4.175,4.121,2.169,0.35,3.177,0.227,107.513
2129.9,8.5,10.982,114.817,93.644,4.405,4.343,4.317,2.167,0.352,3.151,0.232,107.957
2130.0,8.5,10.944,113.968,93.547,3.633,3.608,3.598,2.173,0.36,3.156,0.228,108.49
2130.1,8.5,10.791,113.338,93.525,3.842,3.854,3.86,2.179,0.365,3.171,0.216,108.826
2130.2,8.5,10.392,112.021,93.468,3.855,3.847,3.843,2.194,0.364,3.182,0.202,109.378
2130.3,8.5,9.926,112.913,93.398,4.644,4.618,4.607,2.22,0.358,3.187,0.189,110.02
2130.4,8.5,9.465,112.919,93.285,4.317,4.251,4.224,2.255,0.352,3.215,0.172,110.292
2130.5,8.5,9.203,114.314,93.158,3.502,3.442,3.416,2.296,0.348,3.253,0.154,110.24
2130.6,8.5,9.082,116.826,92.954,3.884,3.795,3.757,2.339,0.348,3.276,0.14,109.606
2130.7,8.5,9.004,120.757,92.705,4.747,4.637,4.591,2.379,0.351,3.289,0.129,108.603
2130.8,8.5,8.962,122.69,92.547,5.259,5.132,5.079,2.407,0.359,3.321,0.117,107.229
2130.9,8.5,9.003,124.233,92.465,4.771,4.636,4.579,2.424,0.366,3.362,0.106,106.001
2131.0,8.5,9.34,126.307,92.371,4.1,3.956,3.895,2.438,0.368,3.377,0.103,105.123
2131.1,8.5,9.688,127.59,92.395,4.024,3.849,3.777,2.44,0.363,3.365,0.105,104.507
2131.2,8.5,9.781,126.863,92.355,4.1,3.886,3.798,2.424,0.357,3.371,0.112,104.246
2131.3,8.5,9.505,125.147,92.307,4.446,4.183,4.075,2.399,0.353,3.356,0.127,104.336
2131.4,8.5,9.252,124.88,92.276,4.871,4.567,4.443,2.371,0.356,3.344,0.155,105.081
2131.5,8.5,9.201,124.472,92.307,4.35,4.086,3.977,2.339,0.364,3.318,0.189,105.966
2131.6,8.5,9.336,125.228,92.298,3.651,3.447,3.363,2.308,0.378,3.29,0.223,106.994
2131.7,8.5,9.57,125.871,92.365,3.782,3.596,3.519,2.286,0.387,3.246,0.25,107.611
2131.8,8.5,9.743,126.656,92.422,3.736,3.581,3.516,2.268,0.389,3.213,0.259,107.495
2131.9,8.5,9.735,124.481,92.529,3.998,3.868,3.814,2.26,0.38,3.174,0.253,106.274
2132.0,8.5,9.871,120.916,92.513,4.01,3.909,3.867,2.261,0.369,3.166,0.235,104.42
2132.1,8.5,10.234,117.778,92.562,3.843,3.771,3.741,2.271,0.356,3.185,0.216,102.421
2132.2,8.5,10.697,116.566,92.51,3.814,3.754,3.729,2.282,0.344,3.231,0.203,100.783
2132.3,8.5,11.094,117.417,92.404,4.069,4.007,3.981,2.296,0.335,3.28,0.199,99.59
2132.4,8.5,11.262,119.998,92.219,3.751,3.673,3.64,2.31,0.331,3.328,0.202,98.88
2132.5,8.5,11.165,124.122,92.097,3.795,3.702,3.662,2.319,0.335,3.378,0.205,98.432
2132.6,8.5,10.658,126.0,91.845,3.944,3.839,3.795,2.33,0.345,3.417,0.209,98.001
2132.7,8.5,10.079,125.544,91.602,4.306,4.206,4.163,2.345,0.361,3.45,0.215,97.49
2132.8,8.5,9.685,122.836,91.359,4.556,4.463,4.423,2.36,0.375,3.464,0.221,96.914
2132.9,8.5,9.478,119.967,91.082,4.217,4.157,4.131,2.374,0.384,3.461,0.226,96.448
2133.0,8.5,9.363,115.753,90.879,4.03,3.99,3.974,2.383,0.383,3.459,0.227,96.02
2133.1,8.5,9.431,112.221,90.708,3.989,3.961,3.949,2.391,0.376,3.452,0.223,95.669
2133.2,8.5,9.553,110.267,90.666,4.025,3.992,3.978,2.388,0.364,3.45,0.209,95.244
